gene	突变类型	突变频率	相关通路	PMID	文献类型	IF	年份	引用量	备注	Drug_anno(敏感增加或.)	Drug_anno(毒性增加或敏感降低或耐药提高)
ABL1	mut	0.40%	MAP kinase pathway	25822088	research	23.17	2015	153	243 样本（14% HBV）	Axitinib:PMID: 25686603;Dasatinib:PMID: 21931113;Dasatinib:PMID: 26308885;Dasatinib:PMID: 21357704;Dasatinib:PMID: 22873741;Dasatinib:PMID: 21264552;Imatinib:PMID: 11853795;Imatinib:PMID: 21239056;Imatinib:PMID: 25281405;Imatinib:PMID: 11964322;Imatinib:PMID: 12204532;Imatinib:PMID: 12399961;Imatinib:PMID: 12623848;Imatinib:PMID: 19567878;Imatinib:PMID: 19625707;Imatinib:PMID: 19768693;Imatinib:PMID: 19925053;Imatinib:PMID: 20055659;Imatinib:PMID: 20367437;Imatinib:PMID: 20512393;Imatinib:PMID: 20697894;Imatinib:PMID: 21156844;Imatinib:PMID: 21239056;Imatinib:PMID: 21357704;Imatinib:PMID: 21663510;Imatinib:PMID: 22489663;Imatinib:PMID: 22873741;Imatinib:PMID: 23053188;Imatinib:PMID: 23355941;Imatinib:PMID: 23433665;Imatinib:PMID: 23676790;Imatinib:PMID: 24456693;Imatinib:PMID: 11964322;Imatinib:PMID: 12204532;Imatinib:PMID: 14745431;Imatinib:PMID: 21156844;Imatinib:PMID: 23433665;Imatinib:PMID: 23676790;Nilotinib:PMID: 22489663;Ponatinib:FDA;Ponatinib:PMID: 21562040;Ponatinib:PMID: 23190221;Ponatinib:PMID: 23190221;Ponatinib:PMID: 23190221;Tyrosine kinase inhibitor - NS:PMID: 22870928;Tyrosine kinase inhibitor - NS:PMID: 21961412;Tyrosine kinase inhibitor - NS:PMID: 21895409;Tyrosine kinase inhibitor - NS:PMID: 20673586;Tyrosine kinase inhibitor - NS:PMID: 23223358||Bosutinib:PMID: 21562040;Dasatinib:PMID: 21562040;Dasatinib:PMID: 21931113;Dasatinib:PMID: 21156844;Imatinib:PMID: 11853795;Imatinib:PMID: 11964322;Imatinib:PMID: 21239056;Imatinib:PMID: 25281405;Imatinib:PMID: 11964322;Imatinib:PMID: 12204532;Imatinib:PMID: 12399961;Imatinib:PMID: 12623848;Imatinib:PMID: 14745431;Imatinib:PMID: 19567878;Imatinib:PMID: 19625707;Imatinib:PMID: 19768693;Imatinib:PMID: 19925053;Imatinib:PMID: 20512393;Imatinib:PMID: 20697894;Imatinib:PMID: 21239056;Imatinib:PMID: 21357704;Imatinib:PMID: 21663510;Imatinib:PMID: 22873741;Imatinib:PMID: 23053188;Imatinib:PMID: 23355941;Imatinib:PMID: 23676790;Imatinib:PMID: 23799845;Imatinib:PMID: 24456693;Imatinib:PMID: 25807654;Imatinib:PMID: 11853795;Imatinib:PMID: 12204532;Imatinib:PMID: 14745431;Imatinib:PMID: 21156844;Imatinib:PMID: 21221851;Imatinib:PMID: 23676790;Nilotinib:PMID: 21156844;Tyrosine kinase inhibitor - NS:PMID: 20673586;Tyrosine kinase inhibitor - NS:PMID: 23223358||Bosutinib:PMID: 21562040;Dasatinib:PMID: 21562040;Imatinib:PMID: 11853795;Imatinib:PMID: 25281405;Imatinib:PMID: 12399961;Imatinib:PMID: 12623848;Imatinib:PMID: 19567878;Imatinib:PMID: 19768693;Imatinib:PMID: 21239056;Imatinib:PMID: 21357704;Imatinib:PMID: 21663510;Imatinib:PMID: 23053188;Imatinib:PMID: 23676790;Imatinib:PMID: 14745431;Imatinib:PMID: 21221851;Nilotinib:PMID: 21156844;Tyrosine kinase inhibitor - NS:PMID: 21961412;Tyrosine kinase inhibitor - NS:PMID: 23223358||Bosutinib:PMID: 21562040;Nilotinib:PMID: 21562040;Tyrosine kinase inhibitor - NS:PMID: 23223358||Bosutinib:PMID: 21562040;Nilotinib:PMID: 21562040;Tyrosine kinase inhibitor - NS:PMID: 23223358||Bosutinib:PMID: 21562040;Dasatinib:PMID: 19156415;Dasatinib:PMID: 21357704;Dasatinib:PMID: 22873741;Dasatinib:PMID: 21156844;Dasatinib:PMID: 21264552;Imatinib:PMID: 25281405;Imatinib:PMID: 11964322;Imatinib:PMID: 12204532;Imatinib:PMID: 12623848;Imatinib:PMID: 19567878;Imatinib:PMID: 19768693;Imatinib:PMID: 19925053;Imatinib:PMID: 20367437;Imatinib:PMID: 20512393;Imatinib:PMID: 20697894;Imatinib:PMID: 21156844;Imatinib:PMID: 21221851;Imatinib:PMID: 21357704;Imatinib:PMID: 23053188;Imatinib:PMID: 23433665;Imatinib:PMID: 23676790;Imatinib:PMID: 23799845;Imatinib:PMID: 12204532;Imatinib:PMID: 14745431;Imatinib:PMID: 21264552;Imatinib:PMID: 23433665;Nilotinib:PMID: 21562040;Ponatinib:PMID: 23190221;Ponatinib:PMID: 23190221;Tyrosine kinase inhibitor - NS:PMID: 22870928;Tyrosine kinase inhibitor - NS:PMID: 21961412;Tyrosine kinase inhibitor - NS:PMID: 21895409;Tyrosine kinase inhibitor - NS:PMID: 19260121;Tyrosine kinase inhibitor - NS:PMID: 20673586;Tyrosine kinase inhibitor - NS:PMID: 23223358||Bosutinib:PMID: 21562040;Imatinib:PMID: 20367437;Nilotinib:PMID: 21562040;Tyrosine kinase inhibitor - NS:PMID: 23223358||Bosutinib:PMID: 21562040;Dasatinib:PMID: 21562040;Imatinib:PMID: 25281405;Imatinib:PMID: 19567878;Imatinib:PMID: 19768693;Imatinib:PMID: 20697894;Imatinib:PMID: 21663510;Imatinib:PMID: 22873741;Imatinib:PMID: 23676790;Imatinib:PMID: 24456693;Nilotinib:PMID: 21156844;Ponatinib:PMID: 23190221;Tyrosine kinase inhibitor - NS:PMID: 23223358||Bosutinib:PMID: 21562040;Bosutinib:PMID: 23044928;Dasatinib:PMID: 21562040;Imatinib:PMID: 19625707;Imatinib:PMID: 21663510;Imatinib:PMID: 23044928;Imatinib:PMID: 23053188;Imatinib:PMID: 21221851;Ponatinib:PMID: 23190221;Tyrosine kinase inhibitor - NS:PMID: 21961412;Tyrosine kinase inhibitor - NS:PMID: 19260121||Bosutinib:PMID: 21562040;Bosutinib:PMID: 21357704;Dasatinib:PMID: 21562040;Dasatinib:PMID: 26308885;Imatinib:PMID: 14745431;Imatinib:PMID: 25281405;Imatinib:PMID: 12204532;Imatinib:PMID: 12623848;Imatinib:PMID: 14745431;Imatinib:PMID: 19567878;Imatinib:PMID: 19625707;Imatinib:PMID: 19768693;Imatinib:PMID: 20055659;Imatinib:PMID: 20367437;Imatinib:PMID: 20697894;Imatinib:PMID: 21221851;Imatinib:PMID: 21239056;Imatinib:PMID: 21357704;Imatinib:PMID: 21663510;Imatinib:PMID: 23053188;Imatinib:PMID: 23433665;Imatinib:PMID: 23676790;Imatinib:PMID: 23799845;Imatinib:PMID: 12204532;Imatinib:PMID: 23676790;Ponatinib:PMID: 23190221;Tyrosine kinase inhibitor - NS:PMID: 21895409;Tyrosine kinase inhibitor - NS:PMID: 23223358||Bosutinib:PMID: 23044928||Bosutinib:PMID: 21357704;Imatinib:PMID: 11964322;Imatinib:PMID: 12204532;Imatinib:PMID: 12399961;Imatinib:PMID: 12623848;Imatinib:PMID: 14745431;Imatinib:PMID: 15381060;Imatinib:PMID: 19567878;Imatinib:PMID: 19625707;Imatinib:PMID: 19768693;Imatinib:PMID: 20697894;Imatinib:PMID: 21221851;Imatinib:PMID: 21357704;Imatinib:PMID: 21663510;Imatinib:PMID: 22873741;Imatinib:PMID: 23053188;Imatinib:PMID: 23355941;Imatinib:PMID: 23433665;Imatinib:PMID: 23676790;Imatinib:PMID: 23799845;Imatinib:PMID: 24456693;Imatinib:PMID: 12204532;Imatinib:PMID: 21221851;Nilotinib:PMID: 19156415;Ponatinib:PMID: 23190221;Tyrosine kinase inhibitor - NS:PMID: 23223358||Bosutinib:PMID: 21562040;Dasatinib:PMID: 23044928;Nilotinib:PMID: 21562040;Tyrosine kinase inhibitor - NS:PMID: 23223358||Bosutinib:PMID: 23086624;Cabozantinib:PMID: 26924578;Crizotinib:PMID: 26924578;Dasatinib:PMID: 26308885;Dasatinib:PMID: 23086624;Foretinib:PMID: 26924578;Imatinib:PMID: 23053188;Imatinib:PMID: 23086624;Nilotinib:PMID: 21562040;Tyrosine kinase inhibitor - NS:PMID: 22870928;Tyrosine kinase inhibitor - NS:PMID: 21961412;Tyrosine kinase inhibitor - NS:PMID: 19260121;Tyrosine kinase inhibitor - NS:PMID: 20673586;Tyrosine kinase inhibitor - NS:PMID: 23223358;Vandetanib:PMID: 26924578||Bosutinib:PMID: 21562040;Dasatinib:PMID: 21562040;Dasatinib:PMID: 21357704;Dasatinib:PMID: 21264552;Imatinib:PMID: 11853795;Imatinib:PMID: 11964322;Imatinib:PMID: 14745431;Imatinib:PMID: 21239056;Imatinib:PMID: 25281405;Imatinib:PMID: 12399961;Imatinib:PMID: 14745431;Imatinib:PMID: 15381060;Imatinib:PMID: 19567878;Imatinib:PMID: 19625707;Imatinib:PMID: 19768693;Imatinib:PMID: 19925053;Imatinib:PMID: 20055659;Imatinib:PMID: 20367437;Imatinib:PMID: 20512393;Imatinib:PMID: 20697894;Imatinib:PMID: 21156844;Imatinib:PMID: 21221851;Imatinib:PMID: 21239056;Imatinib:PMID: 21357704;Imatinib:PMID: 22873741;Imatinib:PMID: 23053188;Imatinib:PMID: 23355941;Imatinib:PMID: 23433665;Imatinib:PMID: 23676790;Imatinib:PMID: 23799845;Imatinib:PMID: 24456693;Imatinib:PMID: 26413254;Imatinib:PMID: 12204532;Imatinib:PMID: 14745431;Imatinib:PMID: 21156844;Imatinib:PMID: 21221851;Imatinib:PMID: 21264552;Nilotinib:PMID: 22873741;Tyrosine kinase inhibitor - NS:PMID: 21895409;Tyrosine kinase inhibitor - NS:PMID: 20673586;Tyrosine kinase inhibitor - NS:PMID: 23223358||Bosutinib:FDA;Dasatinib:PMID: 27582059;Dasatinib:FDA;Imatinib:EMA;Nilotinib:FDA;Ponatinib:FDA||Dasatinib:PMID: 23044928||Dasatinib:PMID: 21264552;Imatinib:PMID: 21239056;Imatinib:PMID: 12623848;Imatinib:PMID: 19567878;Imatinib:PMID: 19625707;Imatinib:PMID: 19768693;Imatinib:PMID: 19925053;Imatinib:PMID: 20055659;Imatinib:PMID: 20367437;Imatinib:PMID: 20512393;Imatinib:PMID: 20682399;Imatinib:PMID: 20697894;Imatinib:PMID: 21221851;Imatinib:PMID: 21357704;Imatinib:PMID: 21663510;Imatinib:PMID: 22873741;Imatinib:PMID: 23053188;Imatinib:PMID: 23433665;Imatinib:PMID: 23676790;Imatinib:PMID: 23799845;Imatinib:PMID: 24456693;Imatinib:PMID: 25807654;Imatinib:PMID: 26413254;Imatinib:PMID: 11964322;Imatinib:PMID: 12204532;Imatinib:PMID: 21156844;Imatinib:PMID: 21221851;Imatinib:PMID: 21264552;Imatinib:PMID: 23676790;Nilotinib:PMID: 21357704;Ponatinib:PMID: 23190221;Tyrosine kinase inhibitor - NS:PMID: 22870928;Tyrosine kinase inhibitor - NS:PMID: 21961412;Tyrosine kinase inhibitor - NS:PMID: 21895409;Tyrosine kinase inhibitor - NS:PMID: 19260121;Tyrosine kinase inhibitor - NS:PMID: 20673586;Tyrosine kinase inhibitor - NS:PMID: 23223358||Imatinib:PMID: 23053188;Tyrosine kinase inhibitor - NS:PMID: 20673586||Imatinib:PMID: 20697894;Imatinib:PMID: 21221851;Imatinib:PMID: 24456693||Imatinib:PMID: 23053188;Tyrosine kinase inhibitor - NS:PMID: 21961412||Imatinib:PMID: 19567878;Imatinib:PMID: 21156844||Imatinib:PMID: 23433665||Imatinib:PMID: 14745431;Imatinib:PMID: 19567878;Imatinib:PMID: 19925053;Imatinib:PMID: 20697894;Imatinib:PMID: 24456693;Ponatinib:PMID: 23190221;Tyrosine kinase inhibitor - NS:PMID: 21895409||Imatinib:PMID: 23676790||Imatinib:PMID: 19625707||Imatinib:PMID: 23799845||Imatinib:PMID: 23676790||Imatinib:PMID: 22873741;Ponatinib:PMID: 23190221||Imatinib:PMID: 20697894||Imatinib:PMID: 19625707||Imatinib:PMID: 19625707||Imatinib:PMID: 19567878;Imatinib:PMID: 19625707||Imatinib:PMID: 19625707||Imatinib:PMID: 19625707||Imatinib:PMID: 20697894||Imatinib:PMID: 19567878;Imatinib:PMID: 24456693||Imatinib:PMID: 25281405;Imatinib:PMID: 12399961;Imatinib:PMID: 12623848;Imatinib:PMID: 19567878;Imatinib:PMID: 19625707;Imatinib:PMID: 19925053;Imatinib:PMID: 20055659;Imatinib:PMID: 20697894;Imatinib:PMID: 21221851;Imatinib:PMID: 21663510;Imatinib:PMID: 22873741;Imatinib:PMID: 23053188;Imatinib:PMID: 23676790;Imatinib:PMID: 23799845;Imatinib:PMID: 24456693;Imatinib:PMID: 25740611;Imatinib:PMID: 12204532;Tyrosine kinase inhibitor - NS:PMID: 19260121;Tyrosine kinase inhibitor - NS:PMID: 20673586;Tyrosine kinase inhibitor - NS:PMID: 23223358||Imatinib:PMID: 20697894||Imatinib:PMID: 20512393;Imatinib:PMID: 20697894||Imatinib:PMID: 19625707;Imatinib:PMID: 20512393;Imatinib:PMID: 23053188||Imatinib:PMID: 19768693||Imatinib:PMID: 23676790||Imatinib:PMID: 19625707||Imatinib:PMID: 23799845||Imatinib:PMID: 19567878;Imatinib:PMID: 19625707;Ponatinib:PMID: 23190221||Imatinib:PMID: 20697894||Imatinib:PMID: 19567878;Imatinib:PMID: 19625707;Imatinib:PMID: 23676790||Imatinib:PMID: 12623848;Imatinib:PMID: 19567878;Imatinib:PMID: 19768693;Imatinib:PMID: 20512393;Imatinib:PMID: 20697894;Imatinib:PMID: 21156844;Imatinib:PMID: 21239056;Imatinib:PMID: 21357704;Imatinib:PMID: 22873741;Imatinib:PMID: 23799845;Imatinib:PMID: 20697894;Imatinib:PMID: 21156844;Tyrosine kinase inhibitor - NS:PMID: 23223358||Imatinib:PMID: 19567878||Imatinib:PMID: 23053188||Imatinib:PMID: 19567878;Imatinib:PMID: 19925053;Imatinib:PMID: 21239056;Imatinib:PMID: 21663510;Imatinib:PMID: 21264552||Imatinib:PMID: 21221851;Imatinib:PMID: 23433665;Tyrosine kinase inhibitor - NS:PMID: 21961412;Tyrosine kinase inhibitor - NS:PMID: 23223358||Imatinib:PMID: 20697894;Imatinib:PMID: 20697894||Imatinib:PMID: 14745431||Imatinib:PMID: 19625707;Imatinib:PMID: 12204532||Imatinib:PMID: 12623848;Imatinib:PMID: 19567878;Imatinib:PMID: 19625707;Imatinib:PMID: 21221851;Imatinib:PMID: 21239056;Imatinib:PMID: 22873741;Imatinib:PMID: 23053188||Imatinib:PMID: 19625707||Imatinib:PMID: 24456693||Imatinib:PMID: 25740611||Imatinib:PMID: 11853795;Imatinib:PMID: 22299775;Imatinib:PMID: 25281405;Imatinib:PMID: 19625707||Imatinib:PMID: 12204532;Imatinib:PMID: 12399961;Imatinib:PMID: 12623848;Imatinib:PMID: 14745431;Imatinib:PMID: 19567878;Imatinib:PMID: 19625707;Imatinib:PMID: 19768693;Imatinib:PMID: 19925053;Imatinib:PMID: 20055659;Imatinib:PMID: 20697894;Imatinib:PMID: 21221851;Imatinib:PMID: 22873741;Imatinib:PMID: 23053188;Imatinib:PMID: 23676790;Imatinib:PMID: 24456693;Imatinib:PMID: 12204532;Nilotinib:PMID: 22873741;Ponatinib:PMID: 23190221;Ponatinib:PMID: 23190221;Tyrosine kinase inhibitor - NS:PMID: 21961412;Tyrosine kinase inhibitor - NS:PMID: 23223358||Imatinib:PMID: 19625707;Imatinib:PMID: 20697894||Imatinib:PMID: 21264552||Imatinib:PMID: 23053188||Imatinib:PMID: 22873741||Imatinib:PMID: 12623848;Imatinib:PMID: 17008892;Imatinib:PMID: 19567878;Imatinib:PMID: 19625707;Imatinib:PMID: 19925053;Imatinib:PMID: 20055659;Imatinib:PMID: 20367437;Imatinib:PMID: 20697894;Imatinib:PMID: 21221851;Imatinib:PMID: 21663510;Tyrosine kinase inhibitor - NS:PMID: 23223358||Imatinib:PMID: 19625707;Imatinib:PMID: 19925053;Ponatinib:PMID: 23190221;Tyrosine kinase inhibitor - NS:PMID: 20673586||Imatinib:PMID: 19567878;Imatinib:PMID: 20697894;Imatinib:PMID: 21221851;Imatinib:PMID: 21663510;Tyrosine kinase inhibitor - NS:PMID: 23223358||Imatinib:PMID: 25281405||Imatinib:PMID: 23433665||Imatinib:PMID: 19567878;Imatinib:PMID: 19625707;Imatinib:PMID: 20367437;Imatinib:PMID: 21221851||Imatinib:PMID: 19925053;Imatinib:PMID: 20697894;Imatinib:PMID: 26413254;Tyrosine kinase inhibitor - NS:PMID: 21961412;Tyrosine kinase inhibitor - NS:PMID: 23223358||Imatinib:PMID: 23676790;Ponatinib:PMID: 23190221||Imatinib:PMID: 12204532;Imatinib:PMID: 19567878;Imatinib:PMID: 19625707;Imatinib:PMID: 20367437;Imatinib:PMID: 22873741;Imatinib:PMID: 23676790;Imatinib:PMID: 24456693;Tyrosine kinase inhibitor - NS:PMID: 21895409;Tyrosine kinase inhibitor - NS:PMID: 23223358||Imatinib:PMID: 22299775;Imatinib:PMID: 25281405;Imatinib:PMID: 12204532;Imatinib:PMID: 12399961;Imatinib:PMID: 12623848;Imatinib:PMID: 19156415;Imatinib:PMID: 19567878;Imatinib:PMID: 19625707;Imatinib:PMID: 19768693;Imatinib:PMID: 19925053;Imatinib:PMID: 20055659;Imatinib:PMID: 20367437;Imatinib:PMID: 20697894;Imatinib:PMID: 21156844;Imatinib:PMID: 21221851;Imatinib:PMID: 21239056;Imatinib:PMID: 21663510;Imatinib:PMID: 22873741;Imatinib:PMID: 23053188;Imatinib:PMID: 23433665;Imatinib:PMID: 23676790;Imatinib:PMID: 21221851;Ponatinib:PMID: 23190221;Tyrosine kinase inhibitor - NS:PMID: 21961412;Tyrosine kinase inhibitor - NS:PMID: 21895409;Tyrosine kinase inhibitor - NS:PMID: 23223358||Imatinib:PMID: 12204532||Imatinib:PMID: 23053188||Imatinib:PMID: 19567878;Imatinib:PMID: 19625707;Tyrosine kinase inhibitor - NS:PMID: 21895409||Imatinib:PMID: 24456693||Imatinib:PMID: 20055659||Imatinib:PMID: 25281405||Imatinib:PMID: 19768693||Imatinib:PMID: 15381060||Imatinib:PMID: 12399961;Imatinib:PMID: 12623848;Imatinib:PMID: 12623848;Imatinib:PMID: 19567878;Imatinib:PMID: 19625707;Imatinib:PMID: 20367437;Imatinib:PMID: 21221851;Imatinib:PMID: 21239056;Imatinib:PMID: 21663510;Imatinib:PMID: 22489663;Imatinib:PMID: 22873741;Imatinib:PMID: 23799845;Imatinib:PMID: 12204532;Imatinib:PMID: 21156844;Ponatinib:PMID: 23190221;Tyrosine kinase inhibitor - NS:PMID: 21961412;Tyrosine kinase inhibitor - NS:PMID: 23223358||Imatinib:PMID: 21156844||Imatinib:PMID: 25281405||Imatinib:PMID: 12204532||Imatinib:PMID: 19625707||Imatinib:PMID: 12623848;Imatinib:PMID: 19625707;Imatinib:PMID: 19768693;Imatinib:PMID: 23433665||Imatinib:PMID: 23053188;Imatinib:PMID: 23676790||Imatinib:PMID: 23053188;Imatinib:PMID: 23433665||Imatinib:PMID: 14745431||Imatinib:PMID: 23053188||Imatinib:PMID: 21663510;Imatinib:PMID: 23355941;Imatinib:PMID: 24456693||Imatinib:PMID: 12204532;Imatinib:PMID: 19625707;Imatinib:PMID: 23433665;Imatinib:PMID: 26413254;Tyrosine kinase inhibitor - NS:PMID: 20673586||Imatinib:PMID: 25281405;Imatinib:PMID: 12399961;Imatinib:PMID: 12623848;Imatinib:PMID: 19567878;Imatinib:PMID: 19625707;Imatinib:PMID: 19925053;Imatinib:PMID: 20055659;Imatinib:PMID: 20367437;Imatinib:PMID: 21239056;Imatinib:PMID: 23799845;Imatinib:PMID: 12204532;Tyrosine kinase inhibitor - NS:PMID: 20673586||Imatinib:PMID: 23053188||Imatinib:PMID: 21663510;Tyrosine kinase inhibitor - NS:PMID: 20673586||Imatinib:PMID: 25186176;Trametinib:PMID: 25186176||Nilotinib:PMID: 23044928||Ponatinib:PMID: 23190221||Tyrosine kinase inhibitor - NS:PMID: 23223358||Tyrosine kinase inhibitor - NS:PMID: 20673586||Tyrosine kinase inhibitor - NS:PMID: 21961412||Tyrosine kinase inhibitor - NS:PMID: 21961412||Tyrosine kinase inhibitor - NS:PMID: 19260121||Tyrosine kinase inhibitor - NS:PMID: 23223358||Tyrosine kinase inhibitor - NS:PMID: 21961412||Tyrosine kinase inhibitor - NS:PMID: 23223358	Bosutinib:.;Dasatinib:.;Imatinib:.;Nilotinib:.||Bosutinib:.;Dasatinib:.;Imatinib:.;Nilotinib:.||Bosutinib:.;Dasatinib:.;Imatinib:.;Nilotinib:.||Bosutinib:.;Dasatinib:.;Imatinib:.;Nilotinib:.||Bosutinib:PMID: 21562040;Dasatinib:PMID: 21562040;Imatinib:PMID: 21562040;Nilotinib:PMID: 21562040||Bosutinib:.;Dasatinib:.;Imatinib:.;Nilotinib:.||Dasatinib:PMID: 20673586||Dasatinib:PMID: 19260121, PMID: 20673586;Imatinib:PMID: 21562040||Dasatinib:PMID: 21562040;Imatinib:PMID: 21562040||Dasatinib:PMID: 21562040;Imatinib:PMID: 21562040||Dasatinib:PMID: 21562040;Imatinib:PMID: 21562040||Dasatinib:PMID: 21562040;Imatinib:PMID: 21562040||Dasatinib:PMID: 19260121;Imatinib:PMID: 21562040;Nilotinib:PMID: 21562040||Dasatinib:PMID: 20673586;Imatinib:PMID: 21562040||Dasatinib:PMID: 21562040;Imatinib:PMID: 23223358||Dasatinib:PMID: 19260121||Dasatinib:PMID: 21562040;Imatinib:PMID: 21562040||Dasatinib:PMID: 20673586;Imatinib:PMID: 21562040||Dasatinib:PMID: 20673586;Imatinib:PMID: 21562040||Dasatinib:PMID: 20673586||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040;Nilotinib:PMID: 21562040||Imatinib:PMID: 21562040;Nilotinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 20697894||Imatinib:PMID: 21562040;Nilotinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040;Nilotinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21264552||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040;Nilotinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040||Imatinib:PMID: 21562040
ACTL6A	mut	0.90%	chromatin remodeling	25822088	research	23.17	2015	153	243 样本（14% HBV）	None	None
ACTL6B	mut	0.40%	chromatin remodeling	25822088	research	23.17	2015	153	243 样本（14% HBV）	None	None
ADH1B	mut	1.80%		25362482	research	22.76	2014	106	503例样本（488 HCC，15 IHCC）,文献附件无法下载，根据图标预估比例	None	None
AHCTF1	mut	4.00%		28622513	research	22.79	2017	21	来源于363 HCC WES样本，其中196例收录在TCGA中	None	None
ARIS1A	mut	7.00%		28622513	research	22.79	2017	21	来源于363 HCC WES样本，其中196例收录在TCGA中	None	None
ASH1L	SNP、Indel、SV	4.3%(13/300)	chromatin regulators	27064257	research	20.83	2017	54	样本量300(HCC 268,24 ICC,8 Chcc/icc)	None	None
ASXL1	mut	2.80%	other	28667006	research	3.46	2017	5	489 CCA(ICC和ECC）,94例DNA测序	None	None
ATK	mut	0.90%	PI3K/AKT/MTOR pathway	25822088	research	23.17	2015	153	243 样本（14% HBV）	None	None
ATR	mut	2.10%	p53/cell cycle	25822088	research	23.17	2015	153	243 样本（14% HBV）	Olaparib:PMID: 23548269||Olaparib:PMID: 23548269;Temozolomide:PMID: 23960094	None
AXL	mut	1.70%	PI3K/AKT/MTOR pathway	25822088	research	23.17	2015	153	243 样本（14% HBV）	None	None
AZIN1	mut	3.00%		28622513	research	22.79	2017	21	来源于363 HCC WES样本，其中196例收录在TCGA中	None	None
BPTF	mut	1.7%(2/120)		22634756	research	24.17	2012	443	25 HCC（11 HBV，14 HCV)；120 HCC validation set	None	None
BRD7	mut	2.00%	chromatin remodeling	25362482	research	22.76	2014	106	503例样本（488 HCC，15 IHCC）,文献附件无法下载，根据图标预估比例	None	None
BRD8	mut	6.9%(2/29)		22634756	research	24.17	2012	443	25 HCC（11 HBV，14 HCV)；120 HCC validation set	None	None
CBL	(STV)CNV	2.3%(7/300)		27064257	research	20.83	2017	54	样本量300(HCC 268,24 ICC,8 Chcc/icc)	Dasatinib:PMID: 23696637;JAK inhibitors:PMID: 23696637||Dasatinib:PMID: 23696637;JAK inhibitors:PMID: 23696637	None
CDH2		2.90%		25636086	research	11.23	2015	30	30例胆汁表现的肝癌，60 HCC WGS，数据收录在ICGC	None	None
CDKN1B	mut	1.00%	Cell cycle	28667006	research	3.46	2017	5	489 CCA(ICC和ECC）,94例DNA测序	None	None
CFH	mut，homo del/amp	2.60%	hepatic differentiation	25822088	research	23.17	2015	153	243 样本（14% HBV）	None	None
CFHR1	mut，homo del/amp	1.70%	hepatic differentiation	25822088	research	23.17	2015	153	243 样本（14% HBV）	None	None
CFHR2	homo del	0.40%	hepatic differentiation	25822088	research	23.17	2015	153	243 样本（14% HBV）	None	None
CHD7	mut	3.40%	Epigenetic regulation	25822088	research	23.17	2015	153	243 样本（14% HBV）	None	None
CNND1	amp	5-10%	Ras/raf/mapk,Akt/mtor	26099527	Review	7.67	2015	77		None	None
CPS1	SNP、Indel、SV	5.3%(16/300)		27064257	research	20.83	2017	54	样本量300(HCC 268,24 ICC,8 Chcc/icc)	None	None
CYP2E2	mut	2.00%		25362482	research	22.76	2014	106	503例样本（488 HCC，15 IHCC）,文献附件无法下载，根据图标预估比例	None	None
EEF1A1	mut	3.00%		28622513	research	22.79	2017	21	来源于363 HCC WES样本，其中196例收录在TCGA中	None	None
